FARMACIA;;;;;;;;;;;;;;
ID_Cliente;Zona;ID_ZONA;País;Tipo_de_producto;Canal_de_venta;Prioridad;Fecha_pedido;ID_Pedido;Fecha_envío;Unidades; Precio_unitario ; Coste_unitario ; Importe_venta_total ; Importe_coste_total 
3687;Centroamérica y Caribe;4;Honduras;Doméstico;Online;Media;15/11/2020;368737065;1/12/2020;6347; $ 668,27 ; $ 502,54 ; $ 4.241.510 ; $ 3.189.621 
9836;África;1;Lebanon;Material de oficina;Online;Baja;28/02/2020;983676612;18/04/2020;624; $ 651,21 ; $ 524,96 ; $ 406.355 ; $ 327.575 
5258;África;1;Tunisia ;Cereales;Online;Media;6/04/2022;525869882;22/05/2022;5439; $ 205,70 ; $ 117,11 ; $ 1.118.802 ; $ 636.961 
7922;Europa;5;Romania;Frutas;Offline;Alta;28/12/2020;792240703;29/01/2021;484; $ 9,33 ; $ 6,92 ; $ 4.516 ; $ 3.349 
5000;Europa;5;Netherlands;Cereales;Offline;Alta;30/12/2021;500025403;15/02/2022;7483; $ 205,70 ; $ 117,11 ; $ 1.539.253 ; $ 876.334 
2367;África;1;Azerbaijan;Frutas;Online;Baja;25/04/2021;236772811;11/05/2021;5191; $ 9,33 ; $ 6,92 ; $ 48.432 ; $ 35.922 
2103;Europa;5;Slovenia;Doméstico;Online;Media;11/02/2021;210344254;15/03/2021;4394; $ 668,27 ; $ 502,54 ; $ 2.936.378 ; $ 2.208.161 
6989;África;1;Chad;Ropa;Online;Crítica;12/07/2022;698913562;2/08/2022;2909; $ 109,28 ; $ 35,84 ; $ 317.896 ; $ 104.259 
7009;Australia y Oceanía;3;Nauru;Verduras;Online;Media;17/05/2021;700967061;13/06/2021;585; $ 154,06 ; $ 90,93 ; $ 90.125 ; $ 53.194 
1853;África;1;Kenya;Ropa;Offline;Baja;8/01/2021;185303580;7/02/2021;4302; $ 109,28 ; $ 35,84 ; $ 470.123 ; $ 154.184 
5410;Centroamérica y Caribe;4;Jamaica;Cuidado personal;Online;Alta;20/05/2022;541034448;11/06/2022;2971; $ 81,73 ; $ 56,67 ; $ 242.820 ; $ 168.367 
5275;Europa;5;Bosnia and Herzegovina;Alimento infantil;Offline;Baja;25/06/2022;527583491;31/07/2022;2534; $ 255,28 ; $ 159,42 ; $ 646.880 ; $ 403.970 
3246;Centroamérica y Caribe;4;Antigua and Barbuda ;Cuidado personal;Offline;Crítica;9/08/2021;324687039;25/08/2021;965; $ 81,73 ; $ 56,67 ; $ 78.869 ; $ 54.687 
1823;Europa;5;Romania;Cosméticos;Online;Media;13/11/2021;182393920;31/12/2021;3269; $ 437,20 ; $ 263,33 ; $ 1.429.207 ; $ 860.826 
8710;Asia;2;Kazakhstan;Frutas;Offline;Crítica;29/01/2020;871065461;23/02/2020;6482; $ 9,33 ; $ 6,92 ; $ 60.477 ; $ 44.855 
5313;África;1;Burkina Faso;Material de oficina;Offline;Alta;31/07/2020;531375491;3/09/2020;4671; $ 651,21 ; $ 524,96 ; $ 3.041.802 ; $ 2.452.088 
5243;Centroamérica y Caribe;4;Saint Lucia;Cereales;Offline;Baja;1/06/2022;524310338;23/06/2022;3935; $ 205,70 ; $ 117,11 ; $ 809.430 ; $ 460.828 
4811;Centroamérica y Caribe;4;Jamaica;Snacks;Offline;Alta;23/09/2020;481168830;20/10/2020;7404; $ 152,58 ; $ 97,44 ; $ 1.129.702 ; $ 721.446 
5535;África;1;Bahrain;Doméstico;Online;Media;5/07/2022;553562295;22/08/2022;239; $ 668,27 ; $ 502,54 ; $ 159.717 ; $ 120.107 
9634;África;1;Pakistan;Cereales;Offline;Crítica;11/04/2022;963414561;4/05/2022;4633; $ 205,70 ; $ 117,11 ; $ 953.008 ; $ 542.571 
6529;Centroamérica y Caribe;4;Saint Lucia;Cereales;Online;Baja;5/09/2020;652961957;7/09/2020;4808; $ 205,70 ; $ 117,11 ; $ 989.006 ; $ 563.065 
4347;África;1;Angola;Snacks;Online;Crítica;11/03/2020;434753310;7/04/2020;2021; $ 152,58 ; $ 97,44 ; $ 308.364 ; $ 196.926 
7416;Europa;5;Kosovo;Cosméticos;Online;Baja;29/10/2020;741649949;18/12/2020;9556; $ 437,20 ; $ 263,33 ; $ 4.177.883 ; $ 2.516.381 
2768;Europa;5;Georgia;Frutas;Offline;Baja;1/08/2021;276825702;11/08/2021;7732; $ 9,33 ; $ 6,92 ; $ 72.140 ; $ 53.505 
9637;Australia y Oceanía;3;Nauru;Doméstico;Online;Media;6/11/2021;963766896;21/11/2021;8896; $ 668,27 ; $ 502,54 ; $ 5.944.930 ; $ 4.470.596 
2962;Australia y Oceanía;3;Solomon Islands;Material de oficina;Online;Baja;6/11/2022;296272361;11/11/2022;2430; $ 651,21 ; $ 524,96 ; $ 1.582.440 ; $ 1.275.653 
7884;Asia;2;Thailand;Alimento infantil;Offline;Crítica;28/06/2020;788453423;4/08/2020;9744; $ 255,28 ; $ 159,42 ; $ 2.487.448 ; $ 1.553.388 
5247;Europa;5;Russia;Cereales;Offline;Media;3/02/2021;524733912;8/02/2021;9280; $ 205,70 ; $ 117,11 ; $ 1.908.896 ; $ 1.086.781 
8098;Australia y Oceanía;3;Samoa ;Frutas;Online;Media;18/10/2022;809850156;4/11/2022;1513; $ 9,33 ; $ 6,92 ; $ 14.116 ; $ 10.470 
3188;Australia y Oceanía;3;Vanuatu;Snacks;Offline;Baja;18/09/2022;318850982;6/10/2022;3946; $ 152,58 ; $ 97,44 ; $ 602.081 ; $ 384.498 
9470;África;1;Lesotho;Frutas;Offline;Alta;23/03/2021;947097718;10/04/2021;6116; $ 9,33 ; $ 6,92 ; $ 57.062 ; $ 42.323 
1602;Australia y Oceanía;3;Solomon Islands;Bebida;Online;Alta;14/07/2020;160264194;28/07/2020;4591; $ 47,45 ; $ 31,79 ; $ 217.843 ; $ 145.948 
4443;Asia;2;Taiwan;Snacks;Offline;Crítica;23/05/2020;444336736;9/06/2020;7969; $ 152,58 ; $ 97,44 ; $ 1.215.910 ; $ 776.499 
7556;Asia;2;Singapore;Verduras;Online;Baja;19/05/2022;755614173;14/06/2022;1880; $ 154,06 ; $ 90,93 ; $ 289.633 ; $ 170.948 
5707;África;1;Ghana;Verduras;Offline;Media;6/10/2022;570707833;7/10/2022;3985; $ 154,06 ; $ 90,93 ; $ 613.929 ; $ 362.356 
3365;Europa;5;Belarus;Bebida;Offline;Alta;2/07/2022;336541545;18/08/2022;8977; $ 47,45 ; $ 31,79 ; $ 425.959 ; $ 285.379 
1203;África;1;Lesotho;Snacks;Offline;Crítica;3/02/2020;120351636;26/02/2020;3578; $ 152,58 ; $ 97,44 ; $ 545.931 ; $ 348.640 
9596;África;1;Democratic Republic of the Congo;Cereales;Online;Crítica;30/07/2021;959686934;2/09/2021;1545; $ 205,70 ; $ 117,11 ; $ 317.807 ; $ 180.935 
8124;Europa;5;San Marino;Frutas;Online;Baja;25/12/2021;812408769;8/02/2022;8663; $ 9,33 ; $ 6,92 ; $ 80.826 ; $ 59.948 
4066;África;1;Mauritius ;Frutas;Online;Media;3/01/2021;406690967;11/01/2021;7749; $ 9,33 ; $ 6,92 ; $ 72.298 ; $ 53.623 
9910;Europa;5;Kosovo;Verduras;Online;Media;14/08/2021;991019856;25/09/2021;3653; $ 154,06 ; $ 90,93 ; $ 562.781 ; $ 332.167 
2841;África;1;Tunisia ;Verduras;Offline;Alta;15/01/2020;284194266;16/01/2020;8254; $ 154,06 ; $ 90,93 ; $ 1.271.611 ; $ 750.536 
1253;Europa;5;Czech Republic;Material de oficina;Online;Alta;20/06/2021;125325524;24/06/2021;5463; $ 651,21 ; $ 524,96 ; $ 3.557.560 ; $ 2.867.856 
6238;Australia y Oceanía;3;Federated States of Micronesia;Cosméticos;Offline;Baja;2/07/2021;623837459;10/07/2021;6222; $ 437,20 ; $ 263,33 ; $ 2.720.258 ; $ 1.638.439 
6094;Europa;5;Estonia;Doméstico;Offline;Media;8/11/2021;609466397;10/12/2021;3506; $ 668,27 ; $ 502,54 ; $ 2.342.955 ; $ 1.761.905 
7822;Asia;2;Nepal;Frutas;Offline;Baja;10/05/2020;782261168;15/06/2020;7318; $ 9,33 ; $ 6,92 ; $ 68.277 ; $ 50.641 
5625;África;1;Democratic Republic of the Congo;Bebida;Offline;Media;15/12/2020;562583100;24/01/2021;9696; $ 47,45 ; $ 31,79 ; $ 460.075 ; $ 308.236 
3411;Asia;2;Singapore;Snacks;Offline;Alta;9/11/2020;341106021;12/11/2020;9707; $ 152,58 ; $ 97,44 ; $ 1.481.094 ; $ 945.850 
1288;Asia;2;India;Bebida;Online;Alta;11/07/2020;128816258;12/07/2020;8448; $ 47,45 ; $ 31,79 ; $ 400.858 ; $ 268.562 
9070;África;1;Angola;Cereales;Offline;Media;4/04/2022;907012641;19/05/2022;4051; $ 205,70 ; $ 117,11 ; $ 833.291 ; $ 474.413 
5773;Asia;2;Kyrgyzstan;Alimento infantil;Online;Crítica;5/03/2020;577306497;12/03/2020;6676; $ 255,28 ; $ 159,42 ; $ 1.704.249 ; $ 1.064.288 
7116;África;1;Burundi;Doméstico;Offline;Crítica;31/08/2021;711621654;2/09/2021;3516; $ 668,27 ; $ 502,54 ; $ 2.349.637 ; $ 1.766.931 
7021;África;1;South Africa;Material de oficina;Online;Media;23/03/2020;702194440;30/03/2020;3794; $ 651,21 ; $ 524,96 ; $ 2.470.691 ; $ 1.991.698 
9115;Europa;5;Georgia;Cereales;Offline;Baja;14/08/2022;911573684;19/09/2022;3765; $ 205,70 ; $ 117,11 ; $ 774.461 ; $ 440.919 
4226;África;1;The Gambia;Bebida;Offline;Baja;19/09/2021;422620713;5/10/2021;1715; $ 47,45 ; $ 31,79 ; $ 81.377 ; $ 54.520 
1885;Asia;2;Nepal;Doméstico;Online;Crítica;18/10/2020;188509356;31/10/2020;2963; $ 668,27 ; $ 502,54 ; $ 1.980.084 ; $ 1.489.026 
7827;Europa;5;Albania;Verduras;Online;Media;7/09/2020;782725942;15/09/2020;4855; $ 154,06 ; $ 90,93 ; $ 747.961 ; $ 441.465 
1490;Centroamérica y Caribe;4;Dominica;Material de oficina;Online;Crítica;4/03/2021;149069297;22/03/2021;1772; $ 651,21 ; $ 524,96 ; $ 1.153.944 ; $ 930.229 
3516;África;1;Oman;Bebida;Online;Media;16/06/2022;351650750;9/07/2022;126; $ 47,45 ; $ 31,79 ; $ 5.979 ; $ 4.006 
8248;África;1;Ethiopia;Cereales;Online;Media;6/11/2020;824894130;20/12/2020;3359; $ 205,70 ; $ 117,11 ; $ 690.946 ; $ 393.372 
6235;Centroamérica y Caribe;4;Saint Kitts and Nevis ;Bebida;Online;Alta;21/08/2021;623535764;1/09/2021;6944; $ 47,45 ; $ 31,79 ; $ 329.493 ; $ 220.750 
6726;África;1;The Gambia;Verduras;Online;Media;5/07/2020;672624480;22/08/2020;3386; $ 154,06 ; $ 90,93 ; $ 521.647 ; $ 307.889 
6175;África;1;Rwanda;Cosméticos;Online;Media;15/02/2022;617521607;24/03/2022;7221; $ 437,20 ; $ 263,33 ; $ 3.157.021 ; $ 1.901.506 
1739;Asia;2;Japan;Frutas;Offline;Crítica;19/07/2021;173900973;19/07/2021;17; $ 9,33 ; $ 6,92 ; $ 159 ; $ 118 
4777;Europa;5;Ireland;Verduras;Online;Baja;24/10/2022;477748906;18/11/2022;5373; $ 154,06 ; $ 90,93 ; $ 827.764 ; $ 488.567 
9353;Europa;5;Andorra;Alimento infantil;Offline;Media;11/05/2020;935364234;14/06/2020;3918; $ 255,28 ; $ 159,42 ; $ 1.000.187 ; $ 624.608 
5733;Asia;2;Kazakhstan;Snacks;Online;Crítica;15/06/2020;573358285;29/06/2020;8313; $ 152,58 ; $ 97,44 ; $ 1.268.398 ; $ 810.019 
2886;Europa;5;Italy;Verduras;Offline;Alta;17/08/2022;288654887;29/09/2022;8251; $ 154,06 ; $ 90,93 ; $ 1.271.149 ; $ 750.263 
5984;África;1;Tanzania;Snacks;Offline;Baja;1/02/2021;598490369;7/02/2021;5455; $ 152,58 ; $ 97,44 ; $ 832.324 ; $ 531.535 
2904;Centroamérica y Caribe;4;Antigua and Barbuda ;Ropa;Offline;Crítica;15/06/2020;290413558;19/07/2020;8680; $ 109,28 ; $ 35,84 ; $ 948.550 ; $ 311.091 
4722;África;1;Qatar;Cosméticos;Online;Media;13/01/2020;472285783;27/01/2020;8713; $ 437,20 ; $ 263,33 ; $ 3.809.324 ; $ 2.294.394 
5222;África;1;Jordan;Cárnicos;Offline;Media;16/12/2020;522280871;12/01/2021;3371; $ 421,89 ; $ 364,69 ; $ 1.422.191 ; $ 1.229.370 
3388;Centroamérica y Caribe;4;El Salvador;Doméstico;Online;Baja;27/11/2021;338885152;11/12/2021;2502; $ 668,27 ; $ 502,54 ; $ 1.672.012 ; $ 1.257.355 
7908;Australia y Oceanía;3;Tonga;Doméstico;Offline;Baja;12/07/2020;790897452;17/07/2020;2986; $ 668,27 ; $ 502,54 ; $ 1.995.454 ; $ 1.500.584 
5674;África;1;Madagascar;Cárnicos;Offline;Alta;6/08/2020;567429101;19/09/2020;3735; $ 421,89 ; $ 364,69 ; $ 1.575.759 ; $ 1.362.117 
2279;África;1;Seychelles ;Alimento infantil;Offline;Media;29/12/2021;227903926;10/01/2022;691; $ 255,28 ; $ 159,42 ; $ 176.398 ; $ 110.159 
8520;África;1;Swaziland;Bebida;Offline;Media;23/02/2022;852058255;28/02/2022;1827; $ 47,45 ; $ 31,79 ; $ 86.691 ; $ 58.080 
8899;Australia y Oceanía;3;Tonga;Cereales;Online;Crítica;25/04/2020;889940917;30/04/2020;2149; $ 205,70 ; $ 117,11 ; $ 442.049 ; $ 251.669 
2119;África;1;Azerbaijan;Bebida;Offline;Media;16/11/2021;211913239;27/11/2021;8692; $ 47,45 ; $ 31,79 ; $ 412.435 ; $ 276.319 
5586;África;1;Madagascar;Cereales;Offline;Crítica;10/08/2022;558649051;15/08/2022;5523; $ 205,70 ; $ 117,11 ; $ 1.136.081 ; $ 646.799 
5911;África;1;Iran;Alimento infantil;Online;Alta;16/07/2021;591134679;23/08/2021;8743; $ 255,28 ; $ 159,42 ; $ 2.231.913 ; $ 1.393.809 
8406;Australia y Oceanía;3;New Zealand;Cosméticos;Offline;Baja;27/05/2022;840668952;10/07/2022;1479; $ 437,20 ; $ 263,33 ; $ 646.619 ; $ 389.465 
5588;África;1;Democratic Republic of the Congo;Doméstico;Online;Crítica;29/09/2020;558863198;23/10/2020;8894; $ 668,27 ; $ 502,54 ; $ 5.943.593 ; $ 4.469.591 
8676;Europa;5;Lithuania;Alimento infantil;Offline;Baja;12/07/2022;867641246;27/07/2022;3180; $ 255,28 ; $ 159,42 ; $ 811.790 ; $ 506.956 
7092;África;1;Seychelles ;Cereales;Online;Baja;4/09/2022;709239423;24/09/2022;8561; $ 205,70 ; $ 117,11 ; $ 1.760.998 ; $ 1.002.579 
8962;Europa;5;Croatia;Cereales;Online;Crítica;20/10/2020;896206557;16/11/2020;6291; $ 205,70 ; $ 117,11 ; $ 1.294.059 ; $ 736.739 
9614;África;1;Swaziland;Alimento infantil;Online;Crítica;26/08/2022;961403977;5/10/2022;9656; $ 255,28 ; $ 159,42 ; $ 2.464.984 ; $ 1.539.360 
5080;Asia;2;Singapore;Snacks;Online;Alta;27/06/2021;508005511;15/08/2021;8975; $ 152,58 ; $ 97,44 ; $ 1.369.406 ; $ 874.524 
5594;Europa;5;Germany;Frutas;Online;Crítica;5/06/2022;559497487;14/06/2022;6595; $ 9,33 ; $ 6,92 ; $ 61.531 ; $ 45.637 
4096;Europa;5;Norway;Cosméticos;Online;Baja;20/12/2020;409678733;2/01/2021;1896; $ 437,20 ; $ 263,33 ; $ 828.931 ; $ 499.274 
7726;Asia;2;Malaysia;Cosméticos;Online;Media;10/08/2021;772660577;26/08/2021;6290; $ 437,20 ; $ 263,33 ; $ 2.749.988 ; $ 1.656.346 
6328;Europa;5;Austria;Bebida;Online;Crítica;29/01/2022;632866847;12/02/2022;8219; $ 47,45 ; $ 31,79 ; $ 389.992 ; $ 261.282 
3950;Asia;2;Malaysia;Snacks;Online;Media;10/07/2020;395033872;23/07/2020;8156; $ 152,58 ; $ 97,44 ; $ 1.244.442 ; $ 794.721 
5342;África;1;Lesotho;Cuidado personal;Offline;Alta;20/08/2022;534210479;29/08/2022;3607; $ 81,73 ; $ 56,67 ; $ 294.800 ; $ 204.409 
2457;África;1;Benin;Frutas;Offline;Alta;18/03/2020;245757997;30/03/2020;4107; $ 9,33 ; $ 6,92 ; $ 38.318 ; $ 28.420 
5953;Europa;5;Greece;Material de oficina;Offline;Baja;5/03/2021;595350253;24/03/2021;6225; $ 651,21 ; $ 524,96 ; $ 4.053.782 ; $ 3.267.876 
4689;Europa;5;Lithuania;Cereales;Offline;Baja;3/06/2022;468973577;13/07/2022;8558; $ 205,70 ; $ 117,11 ; $ 1.760.381 ; $ 1.002.227 
6229;África;1;Comoros;Cárnicos;Offline;Alta;2/09/2022;622926795;26/09/2022;6736; $ 421,89 ; $ 364,69 ; $ 2.841.851 ; $ 2.456.552 
5338;Asia;2;Myanmar;Doméstico;Offline;Media;17/01/2021;533821237;21/02/2021;8421; $ 668,27 ; $ 502,54 ; $ 5.627.502 ; $ 4.231.889 
6485;África;1;Ethiopia;Cuidado personal;Online;Baja;14/05/2021;648580729;4/06/2021;8306; $ 81,73 ; $ 56,67 ; $ 678.849 ; $ 470.701 
1344;África;1;Guinea;Cereales;Offline;Crítica;16/02/2022;134441602;5/04/2022;3112; $ 205,70 ; $ 117,11 ; $ 640.138 ; $ 364.446 
9289;Centroamérica y Caribe;4;Saint Lucia;Cosméticos;Offline;Baja;21/10/2020;928952682;5/11/2020;6597; $ 437,20 ; $ 263,33 ; $ 2.884.208 ; $ 1.737.188 
9899;África;1;Eritrea;Material de oficina;Offline;Media;27/12/2020;989975297;7/02/2021;4545; $ 651,21 ; $ 524,96 ; $ 2.959.749 ; $ 2.385.943 
1456;África;1;Niger;Cuidado personal;Offline;Baja;21/05/2022;145683276;18/06/2022;9774; $ 81,73 ; $ 56,67 ; $ 798.829 ; $ 553.893 
5445;Centroamérica y Caribe;4;Barbados;Cosméticos;Online;Media;29/03/2022;544562947;11/05/2022;7132; $ 437,20 ; $ 263,33 ; $ 3.118.110 ; $ 1.878.070 
8054;Australia y Oceanía;3;Tonga;Snacks;Offline;Crítica;30/06/2022;805413138;10/08/2022;8501; $ 152,58 ; $ 97,44 ; $ 1.297.083 ; $ 828.337 
9673;Asia;2;Indonesia;Bebida;Offline;Baja;19/08/2022;967345178;29/09/2022;7789; $ 47,45 ; $ 31,79 ; $ 369.588 ; $ 247.612 
2397;Asia;2;Indonesia;Ropa;Online;Alta;7/02/2021;239782893;28/03/2021;5941; $ 109,28 ; $ 35,84 ; $ 649.232 ; $ 212.925 
1524;África;1;Lebanon;Cuidado personal;Offline;Crítica;27/06/2022;152462613;1/08/2022;5930; $ 81,73 ; $ 56,67 ; $ 484.659 ; $ 336.053 
5054;África;1;Afghanistan;Ropa;Online;Crítica;1/10/2021;505433166;9/10/2021;7760; $ 109,28 ; $ 35,84 ; $ 848.013 ; $ 278.118 
7190;Europa;5;Hungary;Frutas;Offline;Baja;4/11/2022;719055879;14/12/2022;3468; $ 9,33 ; $ 6,92 ; $ 32.356 ; $ 23.999 
2840;África;1;Gabon;Cosméticos;Offline;Media;11/02/2020;284004580;22/03/2020;2121; $ 437,20 ; $ 263,33 ; $ 927.301 ; $ 558.523 
1112;Asia;2;Mongolia;Material de oficina;Offline;Media;7/08/2022;111265599;7/09/2022;4818; $ 651,21 ; $ 524,96 ; $ 3.137.530 ; $ 2.529.257 
2821;Norteamérica;6;Canada;Alimento infantil;Offline;Baja;28/02/2021;282137763;25/03/2021;9689; $ 255,28 ; $ 159,42 ; $ 2.473.408 ; $ 1.544.620 
4982;África;1;Afghanistan;Doméstico;Online;Alta;11/05/2021;498232400;27/06/2021;6894; $ 668,27 ; $ 502,54 ; $ 4.607.053 ; $ 3.464.511 
5314;Europa;5;Liechtenstein;Cereales;Offline;Media;2/01/2022;531473338;11/01/2022;3626; $ 205,70 ; $ 117,11 ; $ 745.868 ; $ 424.641 
6740;Centroamérica y Caribe;4;Honduras;Alimento infantil;Online;Crítica;23/04/2022;674096906;1/06/2022;9109; $ 255,28 ; $ 159,42 ; $ 2.325.346 ; $ 1.452.157 
3886;Norteamérica;6;Mexico;Alimento infantil;Online;Alta;18/06/2020;388651931;7/08/2020;9598; $ 255,28 ; $ 159,42 ; $ 2.450.177 ; $ 1.530.113 
5579;África;1;Liberia;Material de oficina;Online;Media;8/10/2020;557999742;28/10/2020;3378; $ 651,21 ; $ 524,96 ; $ 2.199.787 ; $ 1.773.315 
3353;Europa;5;Ireland;Snacks;Offline;Alta;16/10/2020;335314166;1/11/2020;5768; $ 152,58 ; $ 97,44 ; $ 880.081 ; $ 562.034 
2940;África;1;Morocco;Cárnicos;Offline;Crítica;8/05/2021;294081532;24/05/2021;4115; $ 421,89 ; $ 364,69 ; $ 1.736.077 ; $ 1.500.699 
1781;Centroamérica y Caribe;4;Dominica;Ropa;Offline;Media;30/03/2022;178100669;9/05/2022;2801; $ 109,28 ; $ 35,84 ; $ 306.093 ; $ 100.388 
2514;África;1;Cameroon;Doméstico;Offline;Media;21/10/2020;251482903;6/11/2020;8234; $ 668,27 ; $ 502,54 ; $ 5.502.535 ; $ 4.137.914 
8486;Asia;2;Nepal;Cárnicos;Offline;Baja;4/12/2021;848652064;20/12/2021;3860; $ 421,89 ; $ 364,69 ; $ 1.628.495 ; $ 1.407.703 
1243;Europa;5;Albania;Cereales;Online;Crítica;25/04/2022;124344480;16/05/2022;5150; $ 205,70 ; $ 117,11 ; $ 1.059.355 ; $ 603.117 
8036;Asia;2;Maldives;Cuidado personal;Online;Baja;8/07/2020;803608977;10/07/2020;4609; $ 81,73 ; $ 56,67 ; $ 376.694 ; $ 261.192 
7318;África;1;Turkey;Ropa;Offline;Alta;14/03/2021;731806886;28/04/2021;6775; $ 109,28 ; $ 35,84 ; $ 740.372 ; $ 242.816 
5246;Australia y Oceanía;3;New Zealand;Verduras;Offline;Crítica;12/04/2022;524612033;1/05/2022;3213; $ 154,06 ; $ 90,93 ; $ 494.995 ; $ 292.158 
4180;África;1;Lebanon;Cereales;Offline;Alta;27/01/2022;418010747;7/02/2022;7524; $ 205,70 ; $ 117,11 ; $ 1.547.687 ; $ 881.136 
7183;Europa;5;Luxembourg;Ropa;Online;Baja;26/09/2020;718301856;12/11/2020;336; $ 109,28 ; $ 35,84 ; $ 36.718 ; $ 12.042 
4520;África;1;Togo;Ropa;Online;Media;7/09/2021;452096688;18/09/2021;4311; $ 109,28 ; $ 35,84 ; $ 471.106 ; $ 154.506 
5163;Europa;5;Hungary;Cuidado personal;Offline;Alta;31/07/2021;516319072;31/08/2021;9142; $ 81,73 ; $ 56,67 ; $ 747.176 ; $ 518.077 
5282;Europa;5;Lithuania;Doméstico;Online;Baja;10/05/2020;528205335;24/06/2020;6551; $ 668,27 ; $ 502,54 ; $ 4.377.837 ; $ 3.292.140 
1753;Asia;2;Bangladesh;Material de oficina;Offline;Media;19/08/2022;175304305;18/09/2022;5294; $ 651,21 ; $ 524,96 ; $ 3.447.506 ; $ 2.779.138 
5654;Asia;2;China;Bebida;Online;Baja;28/12/2021;565477311;22/01/2022;6157; $ 47,45 ; $ 31,79 ; $ 292.150 ; $ 195.731 
1768;África;1;Equatorial Guinea;Cárnicos;Offline;Media;5/06/2022;176898181;16/06/2022;6958; $ 421,89 ; $ 364,69 ; $ 2.935.511 ; $ 2.537.513 
7080;Europa;5;Belgium;Cereales;Offline;Media;14/08/2022;708053243;12/09/2022;7544; $ 205,70 ; $ 117,11 ; $ 1.551.801 ; $ 883.478 
3277;África;1;Turkey;Snacks;Online;Alta;20/03/2020;327741324;29/03/2020;4796; $ 152,58 ; $ 97,44 ; $ 731.774 ; $ 467.322 
4250;Asia;2;Indonesia;Cuidado personal;Offline;Media;7/11/2021;425073754;22/12/2021;7625; $ 81,73 ; $ 56,67 ; $ 623.191 ; $ 432.109 
6594;Europa;5;Russia;Frutas;Online;Baja;8/09/2021;659474360;25/09/2021;1973; $ 9,33 ; $ 6,92 ; $ 18.408 ; $ 13.653 
3106;Europa;5;Armenia;Cárnicos;Online;Media;5/01/2020;310679471;27/01/2020;5814; $ 421,89 ; $ 364,69 ; $ 2.452.868 ; $ 2.120.308 
5287;Centroamérica y Caribe;4;Belize;Cosméticos;Online;Crítica;19/10/2021;528737914;1/12/2021;4153; $ 437,20 ; $ 263,33 ; $ 1.815.692 ; $ 1.093.609 
2840;Europa;5;Finland;Snacks;Offline;Alta;30/12/2020;284011018;25/01/2021;4026; $ 152,58 ; $ 97,44 ; $ 614.287 ; $ 392.293 
4171;Australia y Oceanía;3;Samoa ;Alimento infantil;Offline;Baja;14/12/2021;417172610;19/12/2021;9501; $ 255,28 ; $ 159,42 ; $ 2.425.415 ; $ 1.514.649 
4892;África;1;The Gambia;Cosméticos;Offline;Crítica;4/11/2020;489209020;5/12/2020;6675; $ 437,20 ; $ 263,33 ; $ 2.918.310 ; $ 1.757.728 
1314;Europa;5;Greece;Doméstico;Online;Baja;25/05/2021;131419074;3/07/2021;8679; $ 668,27 ; $ 502,54 ; $ 5.799.915 ; $ 4.361.545 
3954;Europa;5;Finland;Bebida;Online;Crítica;7/01/2022;395414102;4/02/2022;674; $ 47,45 ; $ 31,79 ; $ 31.981 ; $ 21.426 
6031;Centroamérica y Caribe;4;Trinidad and Tobago;Cereales;Offline;Baja;5/02/2020;603117930;12/03/2020;4853; $ 205,70 ; $ 117,11 ; $ 998.262 ; $ 568.335 
5967;Asia;2;Vietnam;Frutas;Online;Baja;27/12/2021;596766889;11/01/2022;5439; $ 9,33 ; $ 6,92 ; $ 50.746 ; $ 37.638 
2889;Asia;2;Indonesia;Cuidado personal;Offline;Media;6/08/2021;288909804;10/08/2021;3686; $ 81,73 ; $ 56,67 ; $ 301.257 ; $ 208.886 
1124;Europa;5;Norway;Cereales;Online;Media;16/10/2021;112408006;23/10/2021;2882; $ 205,70 ; $ 117,11 ; $ 592.827 ; $ 337.511 
5704;África;1;Zimbabwe;Cuidado personal;Offline;Crítica;27/07/2021;570435321;11/08/2021;3343; $ 81,73 ; $ 56,67 ; $ 273.223 ; $ 189.448 
8864;África;1;Namibia;Alimento infantil;Online;Crítica;28/04/2020;886478078;29/05/2020;7418; $ 255,28 ; $ 159,42 ; $ 1.893.667 ; $ 1.182.578 
3543;Australia y Oceanía;3;Tonga;Cereales;Online;Alta;17/02/2022;354335105;7/04/2022;4487; $ 205,70 ; $ 117,11 ; $ 922.976 ; $ 525.473 
5881;Asia;2;Malaysia;Cárnicos;Online;Crítica;18/01/2020;588117730;11/02/2020;5960; $ 421,89 ; $ 364,69 ; $ 2.514.464 ; $ 2.173.552 
5722;África;1;Egypt;Bebida;Online;Crítica;21/05/2020;572249782;21/05/2020;282; $ 47,45 ; $ 31,79 ; $ 13.381 ; $ 8.965 
7114;África;1;Saudi Arabia;Doméstico;Offline;Baja;16/04/2021;711467587;23/05/2021;7924; $ 668,27 ; $ 502,54 ; $ 5.295.371 ; $ 3.982.127 
5808;Centroamérica y Caribe;4;Panama;Material de oficina;Online;Crítica;26/09/2022;580819976;24/10/2022;6393; $ 651,21 ; $ 524,96 ; $ 4.163.186 ; $ 3.356.069 
2756;Centroamérica y Caribe;4;Haiti;Material de oficina;Online;Media;27/03/2022;275668275;30/04/2022;5223; $ 651,21 ; $ 524,96 ; $ 3.401.270 ; $ 2.741.866 
8616;África;1;Mauritania;Cereales;Offline;Alta;30/12/2021;861686313;30/12/2021;983; $ 205,70 ; $ 117,11 ; $ 202.203 ; $ 115.119 
